ISBN13,Book_Title,Author_Name,Publisher_House,Publication_Date,Page_Count,Language,Country,Average_Rating,Review_Volume,Is_Bestseller,Record_Status
9788915949601,Where the Crawdads Sing,Delia Owens,Hachette Book Group,2021-07-04,129.0,es,USA,4.3,1136,False,Refined
9781972128295,The Hobbit,J.R.R. Tolkien,Penguin Books,2017-07-17,841.0,fr,Pakistan,4.96,430,False,Refined
9782306916015,Where the Crawdads Sing,Delia Owens,Simon & Schuster,2011-05-06,804.0,zh,China,2.08,1395,False,Refined
9785837373178,Where the Crawdads Sing,Delia Owens,HarperCollins,1999-11-30,970.0,de,India,3.67,4274,False,Refined
9789488356267,The Alchemist,Paulo Coelho,Simon & Schuster,2004-06-18,331.0,en,Germany,4.06,678,False,Refined
9781335079305,The Great Gatsby,F. Scott Fitzgerald,Macmillan Publishers,2023-05-31,317.0,en,Australia,2.87,3154,False,Refined
9789351054360,Circe,Madeline Miller,Macmillan Publishers,1996-09-20,257.0,zh,UK,4.66,1792,False,Refined
9783205311267,Fahrenheit 451,Ray Bradbury,Macmillan Publishers,2017-09-07,170.0,fr,China,1.66,2516,False,Refined
9785927571882,Where the Crawdads Sing,Delia Owens,Penguin Books,2021-03-04,346.0,en,India,1.75,234,False,Refined
9782140651959,The Catcher in the Rye,J.D. Salinger,Hachette Book Group,2022-05-06,462.0,de,Australia,1.6,4113,False,Refined
9786465727561,Fahrenheit 451,Ray Bradbury,Penguin Books,2023-11-29,764.0,de,China,1.78,1551,False,Refined
9787903937176,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2006-09-01,211.0,en,Australia,4.84,1798,False,Refined
9782143226860,Dune,Frank Herbert,Penguin Books,2002-03-31,203.0,fr,Australia,4.53,3314,True,Refined
9783126746095,1984,George Orwell,HarperCollins,2016-12-25,455.0,fr,Brazil,2.15,25,False,Refined
9782024862905,Foundation,Isaac Asimov,Simon & Schuster,2023-01-01,270.0,es,France,4.6,1161,False,Refined
9782434751674,The Hobbit,J.R.R. Tolkien,HarperCollins,2014-04-13,178.0,es,USA,3.38,3881,False,Refined
9783029665156,The Great Gatsby,F. Scott Fitzgerald,Penguin Books,2025-05-03,680.0,fr,Australia,3.1,1370,False,Refined
9788456864082,Where the Crawdads Sing,Delia Owens,Macmillan Publishers,2004-02-08,852.0,fr,Pakistan,2.03,3985,False,Refined
9783080288209,The Catcher in the Rye,J.D. Salinger,Simon & Schuster,2002-10-27,845.0,en,Canada,4.91,1804,False,Refined
9781132734573,The Alchemist,Paulo Coelho,Hachette Book Group,2006-10-18,468.0,es,UK,1.78,3094,False,Refined
9783263047835,Sapiens,Yuval Noah Harari,Independent,2010-06-20,439.0,de,Brazil,2.67,2263,False,Refined
9788309328395,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2020-08-07,543.0,de,Brazil,4.87,2842,False,Refined
9785926890511,The Alchemist,Paulo Coelho,HarperCollins,2002-08-25,396.0,zh,Pakistan,3.66,2487,False,Refined
9785361936136,Brave New World,Aldous Huxley,Penguin Books,2016-05-14,543.5,zh,UK,1.21,2505,False,Refined
9785509294947,The Midnight Library,Matt Haig,HarperCollins,2010-05-29,999.0,fr,Pakistan,3.66,4593,False,Refined
9784148439236,1984,George Orwell,Macmillan Publishers,1999-11-12,182.0,fr,Australia,1.13,2905,False,Refined
9787109862806,Pride and Prejudice,Jane Austen,Penguin Books,2014-05-25,409.0,zh,Germany,1.69,3570,False,Refined
9784297076131,Dune,Frank Herbert,Simon & Schuster,2020-01-11,526.0,zh,Australia,2.2,701,False,Refined
9783344324927,Fahrenheit 451,Ray Bradbury,Macmillan Publishers,2006-07-08,198.0,es,Pakistan,2.77,2566,False,Refined
9787306639233,The Catcher in the Rye,J.D. Salinger,Macmillan Publishers,2005-03-10,543.5,de,India,1.11,4578,False,Refined
9784246378777,The Silent Patient,Alex Michaelides,Hachette Book Group,2012-07-20,905.0,es,Brazil,3.05,1042,False,Refined
9788924675684,Brave New World,Aldous Huxley,HarperCollins,2008-01-16,786.0,en,India,4.23,4243,False,Refined
9785754738881,Project Hail Mary,Andy Weir,Hachette Book Group,2021-09-30,941.0,fr,Brazil,2.93,2714,False,Refined
9789817654910,Dune,Frank Herbert,HarperCollins,2002-12-16,247.0,zh,India,1.55,1267,False,Refined
9788755065294,The Midnight Library,Matt Haig,Hachette Book Group,2017-02-10,217.0,en,USA,1.61,991,False,Refined
9783034708132,Where the Crawdads Sing,Delia Owens,Hachette Book Group,2006-03-17,500.0,en,UK,2.2,3962,False,Refined
9785824092354,Sapiens,Yuval Noah Harari,HarperCollins,1997-07-30,122.0,es,Canada,4.27,1971,False,Refined
9786155468456,Sapiens,Yuval Noah Harari,Macmillan Publishers,2013-02-08,396.0,en,Brazil,2.97,2254,False,Refined
9787287676222,Where the Crawdads Sing,Delia Owens,Macmillan Publishers,2019-06-21,543.5,fr,India,1.48,3190,False,Refined
9782909024435,Foundation,Isaac Asimov,Simon & Schuster,2019-11-13,579.0,de,Germany,1.04,1296,False,Refined
9786200261098,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2008-08-05,625.0,en,Canada,3.62,2882,False,Refined
9784378837318,Fahrenheit 451,Ray Bradbury,Simon & Schuster,1996-07-31,410.0,de,UK,4.66,3962,True,Refined
9787551688751,Becoming,Michelle Obama,Independent,2011-07-31,702.0,zh,France,3.34,3307,False,Refined
9781995162447,Becoming,Michelle Obama,Penguin Books,2003-09-18,795.0,de,France,4.04,1938,False,Refined
9781276466636,Pride and Prejudice,Jane Austen,Hachette Book Group,2014-11-18,217.0,en,UK,2.77,3066,False,Refined
9782379368328,Becoming,Michelle Obama,Macmillan Publishers,2009-03-05,236.0,zh,Pakistan,1.8,2068,False,Refined
9785991136756,The Great Gatsby,F. Scott Fitzgerald,Hachette Book Group,2017-06-28,188.0,zh,USA,3.52,788,False,Refined
9785604055120,The Midnight Library,Matt Haig,HarperCollins,1997-04-22,640.0,de,Australia,4.33,4672,False,Refined
9785583394443,The Catcher in the Rye,J.D. Salinger,Macmillan Publishers,1998-01-22,485.0,en,Brazil,1.31,4237,False,Refined
9789811035250,The Great Gatsby,F. Scott Fitzgerald,Hachette Book Group,2011-04-10,123.0,es,Germany,4.69,2059,False,Refined
9789452988778,Becoming,Michelle Obama,Penguin Books,2002-02-22,689.0,es,Pakistan,4.73,4096,True,Refined
9781128754686,Sapiens,Yuval Noah Harari,Simon & Schuster,2007-03-19,367.0,es,France,4.55,486,False,Refined
9784772141697,To Kill a Mockingbird,Harper Lee,HarperCollins,2003-12-23,174.0,zh,Brazil,3.81,289,False,Refined
9787663320708,The Hobbit,J.R.R. Tolkien,HarperCollins,2013-12-24,840.0,en,UK,1.14,4158,False,Refined
9785172413186,The Alchemist,Paulo Coelho,Penguin Books,2023-08-20,126.0,es,Pakistan,3.43,3107,False,Refined
9783070918747,Sapiens,Yuval Noah Harari,Macmillan Publishers,2009-03-12,812.0,es,China,3.81,4501,False,Refined
9786874264020,Foundation,Isaac Asimov,HarperCollins,2010-09-22,543.5,en,Australia,1.93,4821,False,Refined
9783439750224,Sapiens,Yuval Noah Harari,Independent,2014-11-27,932.0,en,UK,1.23,3592,False,Refined
9784824344960,The Catcher in the Rye,J.D. Salinger,Simon & Schuster,2020-04-18,720.0,de,India,3.63,629,False,Refined
9786241094005,Circe,Madeline Miller,Simon & Schuster,2009-08-28,898.0,zh,Germany,4.48,2000,False,Refined
9783162281537,Sapiens,Yuval Noah Harari,Penguin Books,2010-07-26,520.0,zh,India,2.12,1667,False,Refined
9786285111559,Man's Search for Meaning,Viktor Frankl,Hachette Book Group,2016-08-29,225.0,fr,Canada,1.14,1925,False,Refined
9785093296976,Fahrenheit 451,Ray Bradbury,Penguin Books,2003-09-26,956.0,en,Germany,2.11,3147,False,Refined
9787913813833,Project Hail Mary,Andy Weir,Macmillan Publishers,2025-04-09,983.0,de,China,2.78,1838,False,Refined
9783287035463,The Hobbit,J.R.R. Tolkien,Simon & Schuster,2024-09-17,654.0,fr,USA,4.64,2754,False,Refined
9785412413776,Dune,Frank Herbert,Hachette Book Group,2006-08-24,986.0,de,USA,4.23,4532,False,Refined
9787285695527,Brave New World,Aldous Huxley,Hachette Book Group,2000-08-15,887.0,zh,Germany,1.65,3123,False,Refined
9785360179576,The Great Gatsby,F. Scott Fitzgerald,Simon & Schuster,2022-04-12,543.5,zh,Germany,2.35,3232,False,Refined
9788126338341,1984,George Orwell,Hachette Book Group,2025-07-24,227.0,fr,Brazil,3.64,2166,False,Refined
9782889395973,The Midnight Library,Matt Haig,Macmillan Publishers,2024-06-15,467.0,de,Pakistan,1.87,479,False,Refined
9787663417867,Foundation,Isaac Asimov,Penguin Books,2006-05-11,284.0,fr,Germany,2.04,4054,False,Refined
9783817404707,Educated,Tara Westover,Independent,2020-12-24,770.0,en,Canada,3.74,3607,False,Refined
9782105718202,The Great Gatsby,F. Scott Fitzgerald,Simon & Schuster,2001-11-15,835.0,en,Brazil,1.94,894,False,Refined
9781332646182,Man's Search for Meaning,Viktor Frankl,HarperCollins,2011-07-03,684.0,fr,China,1.29,3493,False,Refined
9786842387941,To Kill a Mockingbird,Harper Lee,Macmillan Publishers,1996-11-13,483.0,de,Germany,3.49,1313,False,Refined
9781109673244,Educated,Tara Westover,Hachette Book Group,2016-08-18,927.0,fr,Pakistan,3.86,4163,False,Refined
